filename,skill_name,category,conductive_relevant,complexity,notes
defi_zk/starknet_sequencer_privacy_leak_scanner.py,starknet_sequencer_privacy_leak_scanner,crypto/defi,no,medium,Detects privacy leak heuristics across Starknet sequencer mempools and hints.
defi_zk/starknet_state_diff_audit_simulator.py,starknet_state_diff_audit_simulator,crypto/defi,no,medium,Simulates Starknet state diff coverage to spot risky batches before posting.
defi_zk/starknet_validity_challenge_planner.py,starknet_validity_challenge_planner,crypto/defi,no,medium,Plans Starknet validity challenge playbooks if proofs degrade.
defi_zk/taiko_data_availability_cost_forecaster.py,taiko_data_availability_cost_forecaster,crypto/defi,no,medium,Forecasts Taiko data availability costs when proofs spike.
defi_zk/taiko_proof_latency_profiler.py,taiko_proof_latency_profiler,crypto/defi,no,medium,Profiles Taiko proof latency and confidence based on queue depth and L1 gas noise.
defi_zk/taiko_prover_cluster_health_monitor.py,taiko_prover_cluster_health_monitor,crypto/defi,no,low,Monitors Taiko prover clusters for saturation and fallback readiness.
defi_zk/taiko_sequencer_privacy_leak_scanner.py,taiko_sequencer_privacy_leak_scanner,crypto/defi,no,medium,Detects privacy leak heuristics across Taiko sequencer mempools and hints.
defi_zk/taiko_state_diff_audit_simulator.py,taiko_state_diff_audit_simulator,crypto/defi,no,medium,Simulates Taiko state diff coverage to spot risky batches before posting.
defi_zk/taiko_validity_challenge_planner.py,taiko_validity_challenge_planner,crypto/defi,no,medium,Plans Taiko validity challenge playbooks if proofs degrade.
defi_zk/zksync_data_availability_cost_forecaster.py,zksync_data_availability_cost_forecaster,crypto/defi,no,medium,Forecasts zkSync data availability costs when proofs spike.
defi_zk/zksync_proof_latency_profiler.py,zksync_proof_latency_profiler,crypto/defi,no,medium,Profiles zkSync proof latency and confidence based on queue depth and L1 gas noise.
defi_zk/zksync_prover_cluster_health_monitor.py,zksync_prover_cluster_health_monitor,crypto/defi,no,low,Monitors zkSync prover clusters for saturation and fallback readiness.
defi_zk/zksync_sequencer_privacy_leak_scanner.py,zksync_sequencer_privacy_leak_scanner,crypto/defi,no,medium,Detects privacy leak heuristics across zkSync sequencer mempools and hints.
defi_zk/zksync_state_diff_audit_simulator.py,zksync_state_diff_audit_simulator,crypto/defi,no,medium,Simulates zkSync state diff coverage to spot risky batches before posting.
defi_zk/zksync_validity_challenge_planner.py,zksync_validity_challenge_planner,crypto/defi,no,medium,Plans zkSync validity challenge playbooks if proofs degrade.
derivatives/black_scholes_pricer.py,black_scholes_pricer,finance,maybe,high,Calculates Black-Scholes option prices with full Greek outputs.
derivatives/bond_duration_calculator.py,bond_duration_calculator,finance,maybe,low,Computes Macaulay duration; modified duration; and convexity for a coupon bond.
derivatives/bond_futures_basis_calculator.py,bond_futures_basis_calculator,finance,maybe,medium,Identifies CTD bond and computes gross/net basis for bond futures.
derivatives/cap_floor_pricer.py,cap_floor_pricer,finance,maybe,high,Prices interest rate caps or floors using Black's model for each caplet/floorlet. (Premium — subscribe at https://snowdr
derivatives/collar_strategy_analyzer.py,collar_strategy_analyzer,finance,maybe,high,Analyzes protective collar payoff; net cost; and protection ranges.
derivatives/commodity_swap_pricer.py,commodity_swap_pricer,finance,maybe,high,Prices fixed-for-floating commodity swaps using forward curves and discount factors. (Premium — subscribe at https://sno
derivatives/credit_default_swap_pricer.py,credit_default_swap_pricer,finance,maybe,high,Prices a CDS using flat hazard and discount rates; returning par spread and PVs. (Premium — subscribe at https://snowdro
derivatives/delta_hedging_simulator.py,delta_hedging_simulator,finance,maybe,high,Simulates discrete delta hedging P&L decomposition over a price path.
derivatives/exotic_barrier_option_pricer.py,exotic_barrier_option_pricer,finance,maybe,high,Spot price. Must be > 0.
derivatives/forward_rate_agreement_calculator.py,forward_rate_agreement_calculator,finance,maybe,medium,Calculates FRA settlement amounts given contracted and market rates.
derivatives/fx_calculator.py,fx_calculator,finance,maybe,medium,Computes FX forward rates via covered interest parity and related metrics.
derivatives/fx_option_pricer.py,fx_option_pricer,finance,maybe,high,Prices European FX options under Garman-Kohlhagen and returns Greeks.
derivatives/hedging_cost_calculator.py,hedging_cost_calculator,finance,maybe,high,Quantifies hedging cost; downside; and upside caps across hedge types.
derivatives/interest_rate_swap_analyzer.py,interest_rate_swap_analyzer,finance,maybe,high,Values a fixed/float interest rate swap and reports DV01 and break-even rate. (Premium — subscribe at https://snowdrop.a
derivatives/options_strategy_analyzer.py,options_strategy_analyzer,finance,maybe,high,Aggregates multi-leg option strategy P&L and diagnostics.
derivatives/swaption_pricer.py,swaption_pricer,finance,maybe,high,Prices payer or receiver swaptions via Black's model and returns Greeks. (Premium — subscribe at https://snowdrop.ai)
derivatives/total_return_swap_analyzer.py,total_return_swap_analyzer,finance,maybe,high,Breaks down TRS financing costs; received return; and net P&L. (Premium — subscribe at https://snowdrop.ai)
derivatives/variance_swap_pricer.py,variance_swap_pricer,finance,maybe,high,Computes fair variance strike; variance notional; and P&L for variance swaps. (Premium — subscribe at https://snowdrop.a
derivatives_volatility/calendar_spread_decay_optimizer.py,,finance,maybe,high,Optimizes calendar spreads by simulating theta bleed vs. vol drift.
derivatives_volatility/cross_asset_vol_leak_tracker.py,,finance,maybe,medium,Tracks vol lead-lag between equities and credit/commodities proxies to inform trades.
derivatives_volatility/dealer_gamma_position_reconstructor.py,,finance,maybe,high,Infers dealer gamma balance using OI ladder and price levels.
derivatives_volatility/delta_hedge_cost_forecaster.py,,finance,maybe,high,Projects re-hedge frequency and cost for popular option structures.
derivatives_volatility/dispersion_vs_correlation_mapper.py,,finance,maybe,high,Relates single-name vol to index implied correlation for dispersion plays.
derivatives_volatility/earnings_vol_crush_projector.py,,finance,maybe,high,Projects vol crush magnitude after earnings using historical analogs.
derivatives_volatility/exotic_barrier_breach_probability_engine.py,,finance,maybe,high,Estimates barrier hit probabilities using free implied vol data.
derivatives_volatility/forward_vol_calendar_curve_builder.py,,finance,maybe,medium,Builds forward vol curves from listed options to spot anomalies.
derivatives_volatility/gamma_squeeze_exposure_tracker.py,,finance,maybe,medium,Reconstructs dealer gamma exposure using OI; delta; and borrow metrics.
derivatives_volatility/implied_vs_realized_carry_calculator.py,,finance,yes,medium,Compares implied carry vs. realized vol for vol selling strategies.
derivatives_volatility/intraday_vol_reversion_scanner.py,,finance,maybe,high,Detects intraday vol spikes likely to mean revert based on order book metrics.
derivatives_volatility/liquidity_sweep_impact_estimator.py,,finance,maybe,high,Estimates market impact from large option sweeps to manage slippage.
derivatives_volatility/multi_leg_strategy_pnl_simulator.py,,finance,maybe,high,Simulates P&L paths for iron condors; butterflies; and ratio spreads.
derivatives_volatility/options_flow_clustering_model.py,,finance,maybe,high,Clusters notable options prints to surface stealth positioning.
derivatives_volatility/options_liquidity_pullback_detector.py,,finance,maybe,high,Detects widening bid-ask spreads and volume drops signaling liquidity stress.
derivatives_volatility/options_open_interest_rotation_monitor.py,,finance,maybe,high,Identifies large OI rolls indicating positioning shifts.
derivatives_volatility/options_volatility_smile_plotter.py,,finance,maybe,high,Builds smile curves from free option chains and overlays realized anchors.
derivatives_volatility/skew_jump_risk_meter.py,,finance,maybe,high,Quantifies skew jump risk around catalysts using historical skew shocks.
derivatives_volatility/skew_steepener_backtest_lab.py,,finance,maybe,high,Backtests skew steepener ideas across time using synthetic option data.
derivatives_volatility/structured_product_greeks_unwrapper.py,,finance,maybe,high,Decomposes popular retail structured products into Greek exposures.
derivatives_volatility/tail_event_rehedge_scheduler.py,,finance,maybe,high,Automates re-hedge reminders when vol regime shifts breach thresholds.
derivatives_volatility/tail_hedge_payoff_matcher.py,,finance,maybe,high,Matches portfolio beta to best-fit tail hedge structures with payoff tables.
derivatives_volatility/theta_decay_heatmap_builder.py,,finance,maybe,medium,Visualizes theta decay pockets across expiries and strikes.
derivatives_volatility/variance_swap_mark_to_market_estimator.py,,finance,maybe,high,Calculates MTM on listed variance swaps using free realized data.
derivatives_volatility/vix_term_structure_analyzer.py,,finance,maybe,high,Charts VIX futures curve shape vs. realized vol to identify steepening trades.
derivatives_volatility/vol_carry_roll_down_alerts.py,,finance,yes,high,Alerts when rolling long-vol positions offers attractive carry improvements.
derivatives_volatility/vol_surface_regime_classifier.py,,finance,maybe,high,Labels vol regimes (contango/backwardation) and ties them to macro states.
derivatives_volatility/volatility_etf_decay_tracker.py,,finance,maybe,medium,Tracks decay and rebalance drag in vol-linked ETFs.
derivatives_volatility/volatility_risk_premium_surface_plotter.py,,finance,maybe,high,Maps VRP across tenors and strikes for strategy selection.
derivatives_volatility/volga_vanna_sensitivity_mapper.py,,finance,maybe,high,Computes second-order Greeks to guide exotic options hedging.
disaster_recovery/baier.py,backup_verifier,infrastructure,no,medium,Checks backup manifests for missing or corrupted files using SHA-256 hashes.
disaster_recovery/recovery_runbook_generator.py,recovery_runbook_generator,infrastructure,no,low,Outputs a step-by-step recovery plan tailored to the failure type.
docs/changelog_generator.py,changelog_generator,generic-utility,no,low,Outputs Keep a Changelog formatted text from change entries.
docs/context7_docs.py,context7_docs,generic-utility,no,medium,Fetch up-to-date library documentation via Context7 MCP. Resolves a library name to its Context7 ID; then fetches curren
docs/google_dev_docs.py,google_dev_docs,generic-utility,no,medium,Search Google's official developer documentation via the Developer Knowledge MCP API. Covers Firebase; all Google Cloud
docs/skill_doc_generator.py,skill_doc_generator,generic-utility,no,low,Renders markdown docs for a skill module
education/bankruptcy_guide.py,bankruptcy_guide,generic-utility,no,medium,Returns educational content on bankruptcy: Chapter 7 vs 11 vs 13; process; effects; and alternatives.
education/bond_basics_guide.py,bond_basics_guide,generic-utility,no,low,Returns educational content on bond fundamentals: definition; types; key terms; and pricing basics.
education/compound_interest_guide.py,compound_interest_guide,generic-utility,no,medium,Returns educational content on compound interest: formula; Rule of 72; compounding frequencies; and examples.
education/credit_score_guide.py,credit_score_guide,generic-utility,no,medium,Returns educational content on credit scores: FICO ranges; scoring factors; and improvement tips.
education/crypto_glossary.py,crypto_glossary,generic-utility,no,medium,Explains crypto terms with analogies and risk warnings (goodwill only).
education/diversification_guide.py,diversification_guide,generic-utility,no,medium,Returns educational content on diversification: asset classes; correlation; rebalancing; and international diversificati
education/dividend_guide.py,dividend_guide,generic-utility,no,low,Returns educational content on dividends: types; key dates; yield; payout ratio; and DRIP.
education/dollar_cost_averaging_guide.py,dollar_cost_averaging_guide,generic-utility,no,medium,Returns educational content on dollar-cost averaging: strategy; advantages; comparison to lump sum; and examples.
education/etf_guide.py,etf_guide,generic-utility,no,medium,Returns educational content on ETFs: vs mutual funds; creation/redemption; tracking error; and types.
education/financial_literacy_quiz.py,financial_literacy_quiz,generic-utility,no,medium,Provides educational quizzes for goodwill content.
education/financial_term_glossary.py,financial_term_glossary,generic-utility,no,medium,Look up definitions; categories; and related terms for 30+ common financial terms.
education/fiscal_policy_guide.py,fiscal_policy_guide,generic-utility,no,high,Returns educational content on fiscal policy: taxation; government spending; deficits; and the multiplier effect.
education/forex_basics_guide.py,forex_basics_guide,generic-utility,no,medium,Returns educational content on forex: currency pairs; pips; lots; major/minor/exotic pairs.
education/futures_basics_guide.py,futures_basics_guide,generic-utility,no,low,Returns educational content on futures: definition; margin; mark-to-market; hedging vs speculation.
education/gdp_guide.py,gdp_guide,generic-utility,no,medium,Returns educational content on GDP: definition; components (C+I+G+NX); nominal vs real; and growth rate.
education/index_fund_guide.py,index_fund_guide,generic-utility,no,medium,Returns educational content on index funds: passive investing; major indices; advantages; and rebalancing.
education/inflation_guide.py,inflation_guide,generic-utility,no,medium,Returns educational content on inflation: definition; CPI; causes; effects on investments; and TIPS.
education/investment_basics_explainer.py,investment_basics_explainer,generic-utility,no,low,Returns plain-language explanations for foundational investing topics.
